"";"FATEXP_10";"FATEXP_11";"FATEXP_13";"FATEXP_14";"FATEXP_15";"FATEXP_16";"FATEXP_17";"FATEXP_18";"FATEXP_19";"FATEXP_20";"FATEXP_21";"FATEXP_22";"FATEXP_23";"FATEXP_24";"FATEXP_25";"FATEXP_26";"FATEXP_27";"FATEXP_28";"FATEXP_29";"FATEXP_31";"FATEXP_32";"FATEXP_33";"FATEXP_C";"C_DEFL";"DIVIZ08";"DIVID08";"DIVIE08";"DIVIZ10";"DIVID10";"DIVIE10";"DIVIZ11";"DIVID11";"DIVIE11";"DIVIZ13";"DIVID13";"DIVIE13";"DIVIZ14";"DIVID14";"DIVIE14";"DIVIZ15";"DIVID15";"DIVIE15";"DIVIZ16";"DIVID16";"DIVIE16";"DIVIZ17";"DIVID17";"DIVIE17";"DIVIZ18";"DIVID18";"DIVIE18";"DIVID19";"DIVIZ20";"DIVID20";"DIVIE20";"DIVIZ21";"DIVID21";"DIVIE21";"DIVIZ22";"DIVID22";"DIVIE22";"DIVIZ23";"DIVID23";"DIVIE23";"DIVIZ24";"DIVID24";"DIVIE24";"DIVIZ25";"DIVID25";"DIVIE25";"DIVIZ26";"DIVID26";"DIVIE26";"DIVIZ27";"DIVID27";"DIVIE27";"DIVIZ28";"DIVID28";"DIVIE28";"DIVIZ29";"DIVID29";"DIVIE29";"DIVIZ30";"DIVIZ31";"DIVID31";"DIVIE31";"DIVIZ32";"DIVID32";"DIVIE32";"DIVIZ33";"DIVID33";"MIGSZ_1";"NONDUNAZ";"NONDUEST";"ENERGNAZ";"ENERGEST";"MIGSZ_2";"DUREVNAZ";"DUREVEST";"MIGSZ_3";"INVESNAZ";"INVESEST";"MIGSZ_4";"INTERNAZ";"INTEREST"
"2006q8";14,2371955;19,4245687;47,1834701;45,1338889;57,7530149;15,968296;31,503659;20,3395944;18,2093508;33,6926152;26,6261688;45,1864585;26,304891;33,8290272;42,7825585;51,4422784;53,9337359;64,346679;42,1533665;48,6632817;64,2359692;22,1685777;35,6026105;117,898288;68,3054635;162,778857;75,2044998;62,9054715;88,4114802;58,3386974;103,406756;101,061696;68,714625;103,123478;124,742856;99,5284695;98,9608515;138,544392;78,4121467;78,6897907;112,049037;73,6668956;114,63213;188,516728;113,443914;93,5965663;93,7006534;85,0487586;126,762148;150,198935;116,154982;110,791532;91,3264039;121,562353;85,5773335;72,7678813;86,3824295;62,5175321;96,5383563;122,954059;86,6693701;109,716266;169,469185;97,0381311;112,284019;155,060978;101,037293;97,3604134;125,648232;84,8729853;101,48932;105,111369;90,7204812;120,006701;136,206968;98,6084817;86,7754885;139,115602;80,6534863;103,214034;114,806572;68,1759273;81,7093823;108,147828;140,178406;89,212726;92,2869383;126,66285;75,6100654;69,316696;103,988566;78,7889369;103,652799;71,4213595;111,508823;116,845179;119,23504;173,438024;101,796334;90,0016415;124,220818;77,747793;101,415661;133,045695;93,1390922
"2006q9";13,7362565;17,7861976;46,1982721;45,9406781;58,4430058;17,7344643;30,4505761;21,271639;17,6222856;34,1948116;26,998274;45,9411069;26,7377643;35,1771203;43,076495;50,6364182;53,6328212;66,222234;43,3902962;49,0619669;69,0260153;17,0726115;36,2374712;116,403722;84,985204;162,991917;69,9873718;59,3875718;87,4404246;55,8520243;91,7912816;103,041435;63,4989039;106,957709;132,417212;97,7513307;103,164231;131,404215;80,1250312;81,8001642;107,806918;71,5220767;126,548516;163,256927;108,614393;92,9890383;95,8101151;81,2375201;147,082451;160,764284;132,623755;103,918221;89,4891019;117,370046;84,40688;71,5432918;83,8193048;60,9058475;96,6083784;121,064776;87,8385915;108,174553;165,069286;98,9222313;117,627274;147,370868;104,994246;98,7667441;123,779974;85,6209833;104,542345;117,103626;104,511022;122,585592;138,645682;100,710287;93,14579;137,630862;82,0644092;100,51885;117,247798;69,9215164;85,4267124;109,186645;137,410565;91,9567663;91,6650064;115,082738;81,022669;47,1577738;111,138192;80,2935231;101,558269;69,3347471;103,619267;98,3061505;125,444832;147,432546;102,02644;92,8981775;122,595782;80,8054843;103,40807;128,964419;93,0508072
"2006q10";13,9761345;17,7025663;45,3052866;45,2911382;57,7753801;16,942074;30,4516245;21,5057736;17,307965;33,6002405;28,206535;45,5938747;26,1864371;34,8704508;41,9089395;52,0507454;53,7990582;64,6318975;44,4606201;49,2419793;66,0458432;21,5294137;35,9777407;118,659143;89,403792;164,741599;75,291403;60,9060494;87,4313147;56,2089341;93,6337715;104,181141;63,8369016;106,056271;134,680809;95,7481729;106,037122;143,10745;81,1252536;82,5061507;116,479611;72,5973896;113,315959;169,633248;105,975692;96,7448176;97,8322234;83,6172784;136,688748;148,566746;123,6288;101,846392;89,4925878;123,807269;85,3762597;78,4069319;83,1271793;63,1476923;97,8264474;122,257463;89,9899723;110,403307;173,513325;99,7196662;120,98799;151,930471;108,750394;105,360503;132,809602;88,4419404;114,312601;103,449744;102,846938;125,416063;137,644948;100,983441;95,0001946;143,855595;83,7156601;103,247956;117,851425;73,0301982;114,784053;115,797118;145,294211;98,9859477;95,1749363;125,586008;80,1015306;84,5640111;161,576134;80,6993088;102,876795;70,1198426;100,732778;94,5009071;128,970849;153,522058;102,447587;99,9796184;130,839101;79,3390761;107,236615;133,402762;94,4403256
"2006q11";13,8253012;16,9733386;45,9284209;46,0200457;57,4098509;16,5739377;30,6305054;21,2668841;17,0627578;36,2490327;27,6681005;46,371714;26,5418724;35,2526212;42,4716379;52,883012;54,8670179;64,3932386;43,0812228;48,753307;64,5152591;24,9127255;36,3415899;117,68416;85,1145435;175,859625;80,0774206;60,5270249;86,6911737;55,6078113;89,5729472;105,310725;62,1866156;109,218705;135,103947;98,6882933;103,376342;134,216292;79,933901;80,3102132;113,907007;68,0603473;120,928023;172,015676;104,84111;100,802725;97,570297;84,403647;145,418846;153,96428;127,664751;107,152701;91,0194698;116,918221;87,041495;73,7800505;88,8243668;69,1426768;100,966503;124,019783;92,6408625;111,878527;174,492046;102,123588;121,695951;154,120731;111,403465;106,954346;134,101138;91,8672086;114,619544;110,914332;108,257224;129,459681;138,376407;105,677424;97,7802233;148,717204;86,1274671;102,021898;126,030008;73,6178341;133,522206;115,878752;141,378782;93,8394736;92,0431168;134,048555;81,7498934;86,1199398;75,3607176;80,0968042;103,381035;70,0938387;106,044551;95,4284686;130,251521;155,906249;104,288509;103,276438;121,370561;82,7385363;106,873936;132,075413;95,5771887
"2006q12";14,3574192;16,8644165;46,0043823;46,1862884;58,4904;16,6169585;30,4685004;23,0067346;16,7930074;35,0556694;28,3998128;47,4259984;26,2956578;34,665647;44,4002195;51,6619747;55,0080163;65,38917;43,7968683;48,1456876;65,4697022;18,5183897;36,4741797;119,543504;69,2608529;185,514994;67,0319866;62,7119521;90,0343112;59,4213742;85,9822838;109,982409;67,3358923;110,678879;139,552368;100,753647;106,579733;137,014053;81,5522167;77,0894008;110,996533;68,1394662;132,15085;174,974429;109,996044;103,888152;104,435312;89,0688733;146,718289;147,97755;129,745084;106,770775;97,578234;124,157593;90,4160348;80,6482228;87,4531631;71,8053639;105,771956;125,699754;96,0193381;121,155886;183,944697;114,050127;132,652484;166,764908;121,780382;120,890887;144,736507;107,013209;112,360328;111,668243;109,329326;136,726957;143,470685;109,451863;98,0962601;148,867186;86,5635699;98,7307805;122,771383;75,6205388;78,7769574;117,162624;151,859445;100,300785;95,7204013;131,060401;80,0508954;68,060261;81,0871981;82,0933011;104,499618;72,7421711;103,880573;95,5568488;138,855746;156,663271;109,166783;100,662142;128,004472;85,1267797;113,077852;139,364525;100,114453
"2007q1";14,0889277;18,9611026;46,7447899;45,9801804;57,6509225;14,2148984;32,3190206;21,7543177;19,3278123;36,2833833;27,7253777;47,6282088;26,4383227;36,2327515;42,369021;51,3558503;52,8517442;65,9381416;45,9542866;47,2731655;66,9600744;15,2556922;36,9056531;118,631766;66,2084107;168,857429;73,9168089;61,5799826;86,499013;57,5210344;103,477515;112,415182;73,8567121;106,100359;132,139879;97,3858687;94,4176951;132,737772;78,935694;76,9792574;107,918115;65,5332812;106,049031;176,592699;95,8725548;106,195216;98,4655707;89,2243632;137,314031;146,756695;125,379712;103,499116;98,1480722;117,981254;92,163289;73,9464325;87,522466;65,4809208;98,6247255;120,594904;93,8954637;112,886478;178,027382;101,652922;117,070563;152,827841;112,761531;99,2464099;140,518223;92,3789843;109,179349;104,004825;96,8747808;120,767054;150,605418;101,639025;93,070342;143,195931;87,6634961;108,602356;113,315038;77,0092252;75,6813449;112,996473;146,366765;89,9561216;93,9883859;124,805415;83,5205916;69,090853;127,642148;77,0240684;102,608532;69,5134998;101,932387;112,953697;122,828571;149,837203;101,073173;95,9342285;125,634266;81,8238359;106,704749;138,55952;97,4749524
"2007q2";14,4549237;18,1882884;46,5680398;46,503178;58,6918551;15,089647;32,3712338;19,9709413;17,7117837;36,4904033;28,546815;46,9036145;26,4611515;36,4402864;42,6661774;50,9278338;54,3885757;66,3135016;45,0153924;47,7823656;66,1546654;15,8400459;37,2839118;119,188799;67,8720575;175,756505;68,0610576;63,4480098;86,5293698;60,7497348;100,00734;111,24902;72,8334062;106,171196;132,896736;97,3676534;103,140198;133,429527;81,8417214;77,3907543;104,098159;65,5087545;109,256817;178,286565;101,190725;107,205336;100,65607;89,4417641;142,581118;162,460521;124,808545;101,312474;94,8186399;114,834654;91,0690706;79,8138576;88,6913701;66,7789288;98,012977;121,918904;93,1254667;108,567753;176,582121;102,859397;131,56639;155,113153;118,447906;100,095344;138,307591;92,1155827;115,063531;114,096424;110,831865;106,441994;139,559744;98,2807334;94,9381751;140,007664;87,3542144;101,523001;115,118808;76,1350223;96,3169929;113,753842;146,057118;93,4786389;91,9814167;129,263942;83,6355495;69,0336858;105,873735;80,6768064;102,287795;70,8130636;99,7013307;95,3313449;116,610573;149,77066;100,145845;96,9191151;122,883716;88,6292876;107,992659;136,873607;98,6576377
"2007q3";14,1567586;18,0421056;46,5771405;47,0656953;58,6654304;15,4837689;32,9932489;21,857173;19,3560924;36,6827429;29,8197564;48,0308665;26,7853976;35,6906278;42,2227104;49,8064852;53,8859579;67,5536766;45,6125154;47,8369858;66,6806335;15,4779464;37,5099381;120,510861;75,180122;166,350917;67,8767096;65,6308683;91,4835156;61,5537716;105,861143;108,90547;68,9650605;106,817986;132,055883;97,0096045;108,008987;137,01667;85,4374765;81,9283901;107,77431;65,339413;120,524787;181,641417;106,654324;110,097772;99,9093229;91,5913425;139,097643;159,028252;124,139976;103,888423;99,8363188;115,651218;93,5738061;80,487609;85,3825774;68,9810887;100,413781;119,979313;93,7084112;113,516087;171,623198;103,065625;123,680216;156,245154;116,276029;100,86469;143,002918;96,3551656;108,144965;118,482222;109,979515;120,892773;145,550836;103,462763;100,536552;141,531671;89,4116195;106,061049;115,542544;77,6660599;104,926731;113,73729;149,212816;95,3716793;98,3135857;129,754153;85,41554;62,7373878;103,088508;82,2400696;103,584446;72,1272862;102,81759;112,952681;124,401751;153,853919;104,967189;100,287268;124,213465;89,0016437;108,802623;138,081282;100,048433
"2007q4";14,3523491;17,1548352;46,6854162;46,5351584;58,4770389;15,1153928;31,9189016;17,1496445;19,8966638;37,9665539;29,5006764;47,4127288;26,6048496;35,6412252;41,8559407;50,4978744;54,9128522;66,388017;46,3055249;46,9542821;66,0951987;14,9922726;37,1423071;117,468031;100,728152;171,277795;82,6439326;66,6024961;88,8965045;62,2988053;93,561207;108,708372;67,16967;105,4317;128,170693;94,2238886;100,624981;140,893861;83,7351648;84,3893536;106,269069;67,1292017;113,809411;178,361674;97,4372529;107,493919;103,186018;91,5020177;135,415918;154,710857;118,264833;106,355983;105,369289;119,075744;99,5546868;79,3967563;87,6498387;71,7892032;99,8044227;120,304848;94,4162928;105,67049;172,558642;101,377156;125,355327;154,172027;112,181982;100,789951;146,059463;91,4953232;108,978492;106,201387;96,3352708;121,59144;145,278839;105,46612;96,2643787;141,567157;90,140363;103,488047;104,241351;78,7473502;85,9738299;114,312963;148,639893;91,6543829;92,774715;127,54369;78,6949843;79,2823608;102,505533;81,5205621;103,569171;71,0462707;105,783992;115,06065;123,555148;152,650472;101,921873;98,1901821;122,82179;81,8707958;108,415307;134,788087;98,5408885
"2007q5";14,5391694;18,5725135;46,6621459;47,5396711;59,3623063;16,2283674;31,0638777;17,3294627;19,4064851;36,9839582;30,6495793;47,5400407;26,794098;35,1827792;43,0601122;49,891925;54,4702238;65,215316;47,3352025;47,8134227;66,5298195;18,2355214;36,6446982;121,958601;80,2861913;166,946865;71,8056637;67,549975;90,4324001;64,9935853;102,513197;111,096115;73,9275324;106,471512;131,916967;97,2983211;111,320433;135,352819;87,9593579;85,7851589;111,789632;71,1571541;118,828338;182,713014;107,228487;103,28441;104,909085;88,6598497;140,885142;155,505738;118,604591;110,784367;104,237965;118,638943;95,1861635;85,7749016;87,8663728;71,1574844;97,6435936;121,410605;93,9787528;109,448454;168,60234;102,911156;125,042649;156,834188;112,104719;101,501325;141,455821;96,3426757;110,675416;112,568478;99,6252514;120,536203;141,693841;104,701438;100,231856;153,598303;91,1032393;110,862068;115,960823;81,5422516;94,6877281;117,742583;151,590107;96,858353;112,340654;136,571025;86,0350371;89,8187385;99,0339528;85,9965878;104,6859;75,6792819;109,505695;126,231515;122,804418;154,896324;105,07085;103,106374;137,407975;84,1980025;108,715933;136,483756;99,3964424
"2007q6";15,2977603;19,3703514;47,0331221;46,8195397;59,9764499;15,5108022;31,4133485;20,1480736;17,5099033;36,9963067;29,8672408;48,1587629;26,6806638;36,7636051;43,1340852;51,2988948;55,0246627;68,3168225;47,0415486;48,5986235;67,4658261;20,6517714;38,1802665;118,298769;101,76935;167,947578;72,0357572;67,6671154;89,0738506;67,209159;103,577493;103,799432;71,638902;105,03509;131,333881;98,2560346;103,427036;138,325083;82,458472;87,6468104;110,035547;72,0365924;116,498133;179,027924;101,814607;105,484914;102,741553;88,1285284;140,893308;145,022073;127,253728;107,777857;101,895003;117,50682;95,0520024;79,0850387;86,9700465;71,2676404;101,263914;119,591459;95,42707;106,070635;165,670077;99,6981721;125,779032;153,357852;114,887796;101,151083;143,517505;98,5690695;119,639101;112,941056;104,812828;126,308456;143,431624;108,058409;101,777228;141,913573;93,6480354;109,806971;111,381598;78,2657599;93,7875124;120,601648;153,02942;100,074256;107,089757;118,313135;81,7767223;70,4714656;99,9525101;83,3908064;102,684848;74,150472;107,632592;107,049764;131,211339;154,211333;107,035076;102,141998;118,059472;90,7610179;109,784679;134,588177;100,248988
"2007q7";14,7597264;19,9409217;46,0857568;47,3763628;58,4394997;15,478372;31,6154865;19,8371615;18,5779053;37,6799924;28,3326438;48,1529965;26,3279101;37,5114972;43,0363741;49,7312401;54,9181802;65,5780593;45,4253156;47,7953752;67,5889159;23,8455113;36,9559986;119,778625;92,9483546;160,242585;71,401594;68,9970325;93,465985;66,9222525;101,659642;104,785614;73,0421558;102,723323;132,309824;96,9787114;102,70061;134,370372;83,1778486;78,9935165;115,416148;66,1408197;110,573471;180,836341;103,70428;109,986066;104,7498;91,4213082;147,121236;160,833781;139,02613;108,301836;105,395985;118,111395;97,4673829;71,6567033;89,0826382;68,4542892;99,6151904;120,159805;94,0922412;105,808773;170,25269;101,484828;121,55441;146,143812;110,904829;101,241522;146,749161;101,914555;93,5500944;112,320951;98,0611179;123,474577;140,311968;106,460892;98,8535507;148,652078;92,9182352;115,528149;119,032305;82,4716126;102,561014;121,570753;154,091874;98,9033078;97,0181584;111,393904;75,5063363;112,59431;106,309418;81,7042446;106,114414;72,9305741;109,319075;119,135553;129,088498;152,566422;105,165172;103,849035;127,666224;86,8096739;108,348155;135,292235;99,8697784
"2007q8";14,4425268;19,5554633;44,18476;47,682789;60,006369;16,7582154;31,5733286;20,5824306;18,1183996;36,6341019;32,0394067;48,4728987;27,006408;36,3812104;43,0146981;47,5800185;54,2379274;67,58298;43,755373;46,2992894;68,1719478;16,7243382;37,7956637;122,069769;61,0166088;157,764231;48,9181376;67,0515157;93,1455204;62,9377409;102,545812;108,465994;72,4913998;108,756674;137,224078;96,8968547;104,687807;138,346597;87,2722371;79,5328652;110,937431;70,3166168;128,12733;185,011654;110,848738;108,11149;104,97962;90,9899346;150,540004;148,633053;137,937077;106,636933;101,682862;123,264766;96,8061782;91,1269717;86,7498294;82,5110383;101,579608;123,539833;96,7410446;108,429707;175,188526;102,670572;120,467854;144,77196;105,551348;105,434333;140,524986;96,7908119;102,424293;119,367634;87,5029679;126,623775;145,875487;113,533015;100,524419;156,094139;97,6399884;116,47485;130,293312;84,6915943;113,616313;118,789398;174,490859;95,1197664;96,8591766;105,927479;83,1159576;100,722144;110,858433;84,1342266;106,271952;75,4054175;107,360839;111,72931;127,734549;182,924115;112,146875;103,461098;132,73125;94,8310875;108,883726;138,943557;101,897462
"2007q9";15,0571659;20,0636429;46,3001085;47,7984766;60,2213827;15,8875849;32,3176747;19,9114541;17,3296935;36,0865161;30,0323714;47,7112104;27,1540125;35,1790893;43,6430874;47,3058174;54,6613454;67,5757976;47,5868432;48,1798579;66,8931393;19,6743764;37,5667784;118,129418;72,9063749;161,933657;71,8560726;70,9439173;94,463277;68,4525517;108,163807;103,807389;74,1290526;108,406296;132,067532;97,184207;107,803636;135,627395;86,97847;80,4400585;105,321422;69,7798544;118,280547;180,774755;103,362688;103,969497;105,291932;93,2115235;144,808304;150,184748;131,684934;109,051713;100,143304;116,715631;91,3505212;90,0525648;85,6997282;70,3775123;100,615761;120,512264;92,9735748;106,248087;170,272346;101,676615;115,69659;148,539204;103,881306;101,970369;142,097438;100,538232;117,757326;120,1838;97,1928846;117,898543;139,853323;105,275851;106,43741;150,457936;96,8149283;110,240484;113,818073;83,1058524;98,233407;120,750509;153,852639;97,9296939;90,1110269;118,363732;73,4903391;91,3953829;110,393716;86,3155917;104,171751;75,0744253;108,622961;98,9253053;130,234022;162,227538;105,764137;105,787653;122,528463;93,5759314;106,818027;134,972381;97,9202462
"2007q10";14,7432169;19,7044217;45,6423334;48,5034633;60,6719383;16,34873;32,1759233;19,4378556;16,1736916;36,4817327;30,8986051;48,4191792;26,4615364;34,1625801;44,287368;48,0296465;54,2319052;68,1528801;48,2308815;46,2949916;65,9279902;21,8313396;36,9541274;119,854333;87,4830641;161,463325;81,3331129;70,721687;96,756145;67,4987465;97,6704203;109,311448;73,1306611;107,154743;134,352632;97,81744;113,499217;135,658313;91,0494652;83,3430335;104,102631;70,0682348;120,774934;180,466393;106,962607;103,517521;105,173344;92,9988486;145,042776;152,75287;132,192929;116,877861;100,922205;121,085831;93,1816993;86,129506;89,8443359;76,3130822;103,414613;118,916861;95,7845774;100,695694;169,225463;98,5834615;113,851484;145,634875;101,123884;100,545132;143,499925;101,520847;113,801102;116,0457;97,8633827;120,316002;142,570913;105,50027;102,858781;148,313651;97,2631926;113,957574;116,657616;88,0377971;120,037182;99,2310322;154,430451;91,6899933;97,7480975;122,626835;76,5322244;115,57744;110,66868;86,2920635;106,371149;76,5149711;115,600471;101,024964;121,501807;158,97694;100,199359;107,973337;127,608106;92,9284143;107,822345;136,478303;98,1459892
"2007q11";15,0722169;18,9569864;46,2782634;47,8008666;61,5535907;17,2112919;32,152235;20,0253112;16,3503315;37,2568697;29,9458714;49,0926377;26,6217803;34,5614103;43,2499367;45,7625988;54,9493296;68,7101086;49,995426;48,277907;66,405978;16,1147133;37,8475518;117,248256;81,9357746;161,627102;85,3490642;72,3411302;96,3450952;69,4055917;106,455179;111,953758;73,7235917;103,686163;130,207185;96,2734592;107,929084;142,573606;90,4854429;87,4410182;104,41482;71,1851497;117,970389;176,17934;111,085818;106,006258;105,382771;92,8479961;151,155239;151,32352;136,08687;124,619018;99,1552134;120,823632;96,8167062;85,4947783;87,9752097;73,2131712;100,900836;117,144908;96,5140104;106,055541;173,24477;101,700566;114,074664;151,250783;104,037718;102,538441;138,332231;99,0931259;98,9149532;116,802789;86,196139;115,713564;138,036168;105,228056;105,653468;139,3964;95,3694532;116,896488;115,522438;89,4809767;95,0815149;118,646378;152,081282;96,3966041;95,8377821;115,760397;73,3383411;90,6705593;107,843282;87,5635722;106,967229;77,0535753;122,729467;105,08482;126,120897;153,692519;99,611563;107,405036;118,618194;97,1900169;105,955747;134,758556;98,3717502
"2007q12";14,2846776;18,3532865;45,7239391;47,7179039;60,7780933;16,999868;32,0391248;21,6917903;18,7729037;37,3412666;27,6124337;49,9372906;24,8883817;35,3922191;44,2529018;46,7407156;56,128095;67,4502774;50,7099453;46,3353337;64,6503697;17,9886569;37,1763512;110,71754;70,9325648;158,964231;72,6249095;63,2722872;93,7488457;62,1230853;97,1734693;103,528184;66,6456379;104,799855;128,584186;92,6211497;102,07183;132,090382;82,7951312;82,3573146;108,022277;70,410538;115,165995;155,142939;100,776733;102,01341;100,597709;90,1914383;154,559;147,972917;142,323267;121,40051;97,940751;115,948636;96,7539369;77,2637156;92,5376765;69,2221606;99,0460923;115,077343;93,2442673;97,2517903;171,128841;96,947034;112,463908;133,302585;100,269323;101,752327;133,898871;102,434261;124,277098;117,287112;96,7090527;116,542426;131,527991;98,052758;103,678276;136,962288;94,1765326;77,0176457;98,0375683;82,311154;109,086239;115,54742;150,897964;90,9076266;89,0599668;119,030573;68,0517174;87,8699709;110,49958;82,4141299;103,597495;73,388055;118,941653;126,514227;124,134055;154,141286;98,9146432;99,642109;116,136306;86,4148237;103,573568;131,947352;95,4026663
"2008q1";14,9644389;21,0974666;46,9585259;48,2351383;56,5457347;16,8291218;31,7844835;21,3667286;20,4204484;35,0498872;29,0920036;48,8900904;26,7120623;33,888824;43,3742464;46,6132482;55,289868;68,436917;51,3254382;49,045379;66,9334572;19,9224433;37,2206034;121,494277;60,8370576;173,555064;63,7257449;76,7810137;101,009347;74,930302;110,011991;104,348177;76,8516149;105,822185;130,010806;95,7999194;106,03299;134,06609;88,5100231;81,1616795;116,747328;71,4159309;131,326992;179,648956;114,228337;101,397666;106,021476;93,2632043;163,018454;158,742875;153,080977;127,345645;97,4072694;125,996654;94,1767751;85,5957507;88,6969308;74,1421446;103,070286;121,686091;97,7806447;116,293681;178,443353;104,59594;118,360188;158,106026;111,777992;108,113692;156,060556;100,500146;92,9706177;114,970708;86,936255;121,237195;137,635093;106,533451;106,645838;145,325534;96,4409746;119,32281;110,745455;96,0839987;141,761653;116,422095;152,285251;101,711584;91,3008815;121,535708;83,1220085;99,5230007;112,475655;86,1178038;109,030604;78,6004625;125,353468;148,63898;129,097494;156,129586;109,125163;109,714118;126,819747;93,0657638;108,068872;146,209683;100,594653
"2008q2";14,319219;18,1618495;47,0784291;48,3049986;61,6568285;15,9899364;31,8584394;20,3338931;19,6367646;35,4385002;30,2137877;49,9222588;25,7596248;35,1449199;45,3523873;48,6502442;53,7729855;70,0494033;51,9457989;48,4568557;66,7774827;19,8363475;37,2569531;119,807517;60,0392796;170,4438;70,4943494;74,0940807;103,376886;73,1689224;98,9513186;110,414923;69,4484124;104,317278;129,03835;97,4287799;113,746887;134,093982;89,1440517;81,1584464;106,828556;73,772017;127,272206;175,646578;105,043637;100,833854;104,664535;93,3839697;150,927901;153,217289;140,262631;128,969452;95,4087892;126,34397;96,3807647;86,4582776;88,420077;77,8145776;103,820068;120,055014;98,8931608;112,024678;177,640412;101,586923;120,455125;153,982916;114,060617;112,402864;152,050431;111,159527;107,052522;121,969076;96,0442396;126,675739;165,468087;107,474184;103,634812;141,585254;98,1780312;118,460449;106,100149;90,2895921;79,7096748;115,958137;150,879233;99,0876293;92,9040242;114,255084;77,4832977;91,9757298;106,52898;87,3605636;108,689202;79,0920212;127,093461;140,714649;130,748606;150,428858;105,627783;105,848696;124,0397;92,3015739;109,793483;144,623559;102,06445
"2008q3";14,5867004;19,3713292;46,2501179;48,422854;61,4833227;16,6508131;32,0793238;19,4104827;17,5678938;35,390985;28,7827521;49,5456117;26,298591;34,9843722;42,2348993;46,1702091;54,5099011;68,5857964;53,2650715;48,4603821;66,1056565;18,6224789;37,4493226;118,862539;61,8073745;164,23968;74,4704051;74,7672898;97,7288544;72,531426;100,826595;106,018302;73,8757702;104,22031;129,209146;94,602269;102,225056;135,444598;85,6110528;78,2580573;104,41812;69,7248957;125,431475;174,443098;106,83889;101,013681;103,695326;91,9606346;144,458876;174,785305;138,528042;124,305478;93,2608565;126,032988;96,1238091;89,0800087;91,2330303;75,5427444;104,344933;118,676271;97,7364678;104,458604;173,284328;98,8456503;123,97855;160,805654;113,39546;111,845497;155,102692;101,853865;98,5867919;116,088958;95,3877462;124,589171;154,483142;108,163163;104,465102;142,773574;97,0233114;117,661017;104,219883;91,7030236;117,004655;115,924101;147,591649;98,2881429;90,9869979;119,624855;74,8743459;92,8833168;108,281683;82,99588;107,12911;76,2786285;122,804366;115,341197;124,137154;149,246923;103,955791;109,371663;128,298284;93,8436379;108,693611;140,858861;100,591779
"2008q4";15,2838638;21,5315369;47,2779781;48,7537789;61,8965297;16,7012072;31,9335727;19,9547337;17,9069465;35,9847608;27,3202523;48,926726;26,2089023;35,8335197;43,9091423;47,034082;55,2408646;68,5535925;51,0848012;50,0857542;66,5876814;19,9125975;37,7075107;120,445855;62,3895499;153,501245;79,0600141;79,2935055;101,601306;76,3178699;108,8182;103,592256;79,2639746;104,385882;123,815848;94,5130317;113,192749;140,015136;91,8936737;72,8717113;106,396687;70,8983595;121,332872;172,120653;111,360196;95,5481134;104,5275;89,5531347;149,088722;169,017336;140,937355;125,281529;95,1996743;120,201456;95,6482363;69,8420014;90,6374808;68,9727221;102,074067;120,263537;96,4684831;106,920143;168,130141;97,405378;131,974438;162,015373;125,867895;107,912772;150,357606;102,925135;106,282438;119,01862;93,875313;127,716599;146,145459;110,543659;102,11197;148,285618;96,5940729;126,648156;112,699981;95,3176995;114,291783;117,855585;146,469502;101,940113;89,0676241;111,0492;74,9211957;116,232227;118,008827;84,4940491;107,996725;78,2458724;125,201322;123,315527;127,837817;146,218598;106,887158;109,427112;127,666285;93,7646849;110,166388;142,774404;105,316813
"2008q5";14,7306995;19,1767345;47,2615975;49,0846623;61,308641;17,1878061;31,7804551;21,3985536;18,3662336;34,8117621;28,5117613;49,3139502;25,9352104;35,8645163;43,2678493;48,2362381;54,4210386;68,7366613;50,4604584;48,8602382;66,5415188;23,1589749;36,4205742;117,818387;68,1802648;155,063171;78,7182936;80,3406954;102,754157;75,5836534;112,642;105,547398;71,7870946;101,838619;119,595701;92,0457185;118,002948;139,279279;94,5126994;75,6487167;101,894541;67,5807891;127,267387;165,334049;108,387786;96,6927013;101,926994;88,0459333;150,591013;150,682415;142,695489;141,666995;93,8677098;123,0936;91,7430669;81,1624538;90,0726547;70,4957881;97,8993295;115,346232;92,6065404;101,438796;168,102346;94,8769715;129,203548;162,475167;119,096443;106,722261;149,297637;100,263958;104,011792;111,650808;94,8231469;122,013931;145,773017;105,328568;101,065904;139,214682;95,7242008;116,388872;111,02274;89,2306623;90,0408606;114,910092;146,180671;97,936356;89,009574;112,253132;71,5429749;110,95841;114,46306;87,2409284;107,544746;77,4186859;140,167995;147,613378;121,798144;145,722373;102,293679;104,699515;123,107146;87,9025697;108,0414;138,795168;100,258605
